X_1,X_2,Y
1.0017792971508632,-0.7387293078026009,0
-0.7846156258437759,1.9171236623191659,1
0.7335305645639139,-0.9544243023911717,0
0.25515332385687317,-0.8254636863340497,0
-1.7919635332688761,0.8817764201956707,1
-0.5710243810018045,0.8196881284046578,1
1.2602190413664047,-1.293848924858039,0
0.39669613780196145,-1.4530510442095186,0
-1.5051417172622048,0.3772676332764474,1
-1.5804728494794362,1.0590889245868202,1
1.6635152568236486,-0.6182454460203257,0
0.9038171284298876,-0.6619239985755482,0
-1.4973765170226152,1.0921830389099374,1
1.5608024710250334,-0.851173245216169,0
0.04162649222788195,1.983223874072442,1
1.4140330795132556,-1.2700746076143834,0
-0.6572586345491815,0.6748052923514394,1
0.3315897686897078,-1.592592010855888,0
0.8428075934174738,-1.3629557819363574,0
0.5967239549409238,-0.7674634055172755,1
-1.1640184518912575,-0.12597212997109652,1
-1.0523371540958852,0.205427094319796,1
1.112863812146335,-0.6583128015292283,0
1.2095454865483364,-0.8284100220223317,0
0.6786638209845376,-1.7303707970342481,0
-1.4384284031516859,0.1470997569747865,1
-0.810114014602551,1.7622425512397086,1
2.074750029344386,-1.3060832902992363,0
-0.8597523393928996,-0.30108047032954377,1
-0.06472439411448927,2.121576917077949,1
-0.8954982231463413,0.30354763829267695,1
-0.16215097939828582,1.609885494114898,1
0.7292957893768937,-0.8924422034467964,0
-0.8500723383851029,1.3607798801272712,1
0.94958924381281,-1.2012316567833163,0
-0.7572408727792299,2.163511728658913,1
1.2550295260794313,-1.3436097454022442,0
1.0065614304641217,-0.5872863432150568,0
1.464550470050329,-1.7704226555125124,0
-0.6235890929352832,1.2951466616417242,1
-1.0946923568495466,0.4976859533361603,1
-0.7749313728442695,2.050236896306319,1
-0.47476591347772135,0.9794101485297753,1
-1.1830471830646012,-0.41352096193171994,1
-0.6420617613265054,-0.306194880186325,1
-1.4314750168196069,0.6567967415378326,1
-0.8378265400478638,0.7970891064721665,1
-1.180336190654027,2.1586261896479924,1
1.5420275099073262,-1.0895608639330738,0
-2.0048950156647507,0.933161750317441,1
-0.599673728122341,1.5887694699978965,1
-1.0914206616085704,0.026676752688143845,1
-0.6899637755572186,1.44811435737043,1
0.8063361229789993,-1.2951466959243119,0
0.42137565022642676,-0.9212074364758883,0
0.03103792452686993,1.3255723969902118,1
-0.2344423615659852,0.2667183755761957,1
-0.6626607810032398,1.5333376049046383,1
0.8720376352808579,-0.5077568062618096,0
1.5382160939829836,-0.7871725682712097,0
1.061925835666766,-1.9663701060829077,0
-0.567482538975249,1.5136913625658868,1
-0.4477875670791046,2.4016153159558513,1
1.1968066394488417,-1.3677902106496715,0
0.6757328035294048,-1.6382269005924226,0
0.7843807407474542,-1.5573379047350056,0
-0.7382725243767323,0.8024224373470138,1
-1.6372160902294355,-0.0601517169213146,1
-0.7684973042341418,1.4414641247300306,1
-1.8337592845556847,2.307595591049673,1
-1.6454950059525233,1.0051152015862217,1
0.4606473567006738,-1.0051114934494987,0
0.3538021679846215,-1.1478051601248107,0
1.4688456613378895,-1.1322770787613432,0
-1.4095419215022273,1.7359806125225674,1
0.6448209642040212,-1.0928629230807574,0
0.9847656489008074,-0.8975392897480987,0
-1.7304747503037987,-0.17543797186464039,1
-0.2754417000664676,-0.0049921018065353095,1
-1.1374439107939918,0.8367154610459202,1
0.09756848541190166,0.6607650649687081,1
-1.5758545095866054,-0.1689316131963896,1
0.900018994357658,-1.0947006112952808,0
0.46252968916013093,-0.6850626647650907,0
-0.8071759796266355,2.210022870315414,1
0.7153906763885909,-0.8060131674700124,0
-1.4802618411798223,0.3289719080012138,1
1.273684732179134,-1.4533844653840267,0
-1.5199572862038337,0.4413535874039348,1
0.8600024652193479,-0.8278932751280526,0
-0.3561301337648778,1.0447299461622324,1
-3.3541203867321676,-0.3986743394418939,1
-2.0487213924075367,-0.10342200332509521,1
1.4749061835523658,-1.0348853321269988,0
1.44621948771339,-0.9266267879954361,0
-0.5479277086721897,1.9180038707796931,1
0.657143963102228,-0.9654596309749346,0
1.252725724683307,-1.275938798276057,0
-0.9421490005737893,2.007468690802796,1
-1.64952853714589,0.4641225830057998,1
0.7973949098860894,-1.1135487132649746,0
-1.1083008977983604,-0.26062536226609145,1
-0.8349997638216807,1.4347415847826792,1
0.10270088570476599,2.1364792664580503,1
-1.4825771597768729,0.7808387292307313,1
1.2169668467754708,-1.2364193338130427,0
0.9939979585995175,-1.3523048064112078,0
-1.4696451283664111,0.3650586370658252,1
1.3287377215301606,-1.1254685715796895,0
-1.020199602502173,1.0375495643754948,1
-0.8927811074726468,1.2663762980098472,1
2.175260619510122,-0.3668390444850478,0
-1.7165406346803955,0.004994665718399349,1
-0.8992509387899779,0.5209648959263407,1
0.5101500628855616,-1.042118663406836,0
-0.43194018065186257,0.22677144654931825,1
1.853960146581263,-0.7654672730763379,0
-1.9782566616008852,1.0677686516946225,1
1.6046667270907364,-1.445184548218398,0
1.039589007361502,-1.2031454281255616,0
-1.6301662832146788,-0.0993174368776466,1
2.0710323470868595,0.014666377969534405,0
1.3453139354267518,0.055692550284578424,0
-0.84342633153663,2.092678564009966,1
-1.0828195237472251,2.087502320093025,1
1.4858863678613707,-1.363527295873519,0
-0.23849881891198377,0.7931945758236121,1
-1.601975204835799,0.8831364738373726,1
1.4313436821399392,-0.962493246277734,0
0.8540595686002097,-1.2723665774119668,0
0.07284334346558541,-1.3399450555351056,0
-0.6238925908503703,1.6134581330604418,1
-1.1555209888167903,0.6410471762635799,1
-1.1024020046960499,0.46513132382668165,1
0.16624503573972882,-0.9279156371223369,0
0.881547609659455,0.04518699390843017,0
1.0699015770944924,-1.2335314897485186,0
-1.8121992514368408,0.5382923065476819,1
0.9054359877513594,-1.481991821155905,0
-1.7363585967307522,1.3231311101867984,1
-0.16006573088585552,0.8454480268329151,1
1.149366148017934,-1.4746444599239747,0
-0.9693233007708658,0.7707146054516101,1
-0.7674496712497653,1.4940993267238643,1
0.44063052722270646,-1.4726922300842835,0
-1.070983593635763,1.3397595217463696,1
-1.0563327946963266,0.060438131146330676,1
-1.2946637169553168,0.9561755043589731,1
-0.41635746607879254,-1.5995031055040698,0
-0.348017252564333,0.7941426673023457,1
-0.5096537872880896,0.6295874762907061,1
-0.4069076473349491,1.535928762961158,1
1.1101057458736063,-0.4367140786167423,0
-1.7052238591893145,0.10410129412311842,1
0.8135334155271587,-1.0629377175591332,0
-0.9841245533262767,1.4172566549232644,1
0.7158317464287984,2.5201320238930593,1
0.5903645165965936,-0.7490387153408169,0
-1.011601876586933,0.2286842214717767,1
-1.4843646408554299,1.1125664183433168,1
1.5073760199575172,-1.2116020711158644,0
1.3252888662624467,-0.8017448821071924,0
-1.9866852426109838,1.7329339914653819,1
-0.9456858596274157,1.9175515716570422,1
-0.6243400885781479,1.3630412446033777,1
-1.5532633445334694,0.4725795158981331,1
-0.4558950020062903,1.8755932205985815,1
0.4760709387573434,-1.5814447112013674,0
-1.6035159819937923,-0.17714199571514988,1
-0.4223052105998254,1.5763613892592852,1
-1.5347719994711944,-0.2757185508793849,1
-0.46514704597722656,0.31258129223557884,1
0.6436727904963946,-0.8274049966935688,0
0.7488261265107231,-0.8975852799396056,0
0.8168894537375566,-1.6990008297026518,0
-0.8695784664876584,1.1570163013177608,1
1.7064340104927571,-0.10121237851002385,0
1.4206512369032378,-0.9182104168687979,0
0.6418490441243507,-1.7588853867136967,0
-0.42755199561283475,2.1940606913277114,1
-1.3397645375740321,0.2227832552692952,1
-1.3187757358649876,0.1041712461510127,0
0.9895671379361303,-0.4140107947493543,0
0.7385884057327322,-1.040952172281739,0
0.5860845775578218,-1.333835009546815,0
-1.7137425052266564,0.5174304073573024,1
-0.12131102935364213,0.5769035056080634,1
-1.264410288894426,-0.13027398320484718,1
0.48479453258319294,-1.611696248568165,0
-1.4171847625284495,0.42882117042033485,1
-1.5172023750017791,1.1163592378099958,1
1.5918461327503706,-0.6295490312007286,0
-1.0827305789438046,2.447346921276168,1
1.0731493992304286,-1.7539407680452666,0
-0.07139091160455768,-1.4137949031102268,0
-1.7191036549844272,-0.10353352740589084,1
1.0942130617905204,-0.8926150973219468,0
-1.9990008967245525,1.1996822588004605,1
0.46503719040978275,-0.7074115110556876,0
-0.7817055035600545,2.664046353836474,1
0.37473146612226416,-0.9373815159575659,0
1.7409068735761326,-0.3563907411265882,0
0.5246002529692922,-1.88417405173918,0
-2.3035578532704637,-0.7432270812534123,1
-0.6645059653089613,1.5113310012061787,1
2.3555662684398824,-0.41067375236804093,0
0.640310803248634,-0.6213727876986288,0
1.1863954332513875,-1.6125204526598065,0
-1.0661273613104105,1.6009855418278915,1
-0.6196393606158532,0.9678670398150596,1
-1.3087989792555104,0.8805662825701899,1
-0.52705522473961,1.2005166832918537,1
-0.3015610429722039,1.6617592160757564,1
-1.0950304978013432,-0.38827458425108885,1
-1.4939027026659197,0.8272024557231186,1
-0.023513190941539808,-1.5976122579991408,0
0.3542375569153222,-1.142177163642605,0
0.5686552695405718,-1.0526143600963305,0
-0.8706728961207398,0.5976766983139408,1
-0.48140656200924825,0.8371258410143063,1
1.2608869288709328,-1.7802148663243413,0
-1.3644230739948848,0.8551275417002177,1
1.111238430853517,-0.6587370021817411,0
1.2987078198454682,-1.1365637979662508,0
1.352258272020733,-0.8118828096876869,0
-0.9322593328970693,0.6394470866534006,1
-0.47295320747410663,0.7900858129059346,1
1.5785056260625865,-1.1091283154210212,0
-1.220196191527493,0.6952529652433204,1
0.6480659964424156,-0.5810189258444471,0
1.4029144829164852,-0.06425302172462188,0
1.2352454332528782,-0.16162015186355672,0
1.0556571661811596,-1.5623808768033947,0
1.0889755523605227,-0.9453498287982078,0
0.48335164635779215,-1.04914922843914,0
1.3142547167006087,-1.005754124919938,0
-0.9746534659443007,2.3995864111028657,1
-0.5488982062959864,0.48907641341976527,1
1.5264517299810723,-1.3207675723361902,0
1.6188660041532947,-1.2153674795025065,0
-0.06707797761592438,1.717641943346034,1
-1.4741538267813936,-0.28338456349637453,1
1.3261557273520892,-1.3047976769324465,0
-0.7711306665936594,1.2651415891260993,1
1.4344578182555152,-1.359781096599717,0
0.8142592788030397,-0.3218029339018965,0
-0.588698295797758,1.2424834787395125,1
0.700608753682288,-1.1976699147213936,0
0.9389500497945933,-1.0461349507511943,0
1.5590094688754121,-0.6701072583435141,0
-1.0735705959368913,0.9065255545308777,1
0.7990691433473329,-1.8480250478345457,0
-1.1131969124674757,1.0196581855861615,1
0.2440789795658993,3.20868607469914,1
1.6809900448004418,-0.6748843189757445,0
0.3438550824289276,-1.4755067472761738,0
1.1569987492838079,-1.3472531735328752,0
-0.7888322475031264,2.339919739884961,1
0.5801912072565286,-1.0648733586717498,0
-0.0971573588870488,1.4159420210366775,1
1.1953959156005705,-0.7243158881733809,0
-1.1213530389172788,0.6641626551065709,1
-1.1375812741587743,1.0845320007423809,1
0.9253931632393338,-0.8922578651801228,0
1.3680307556943607,-0.2386059870046805,0
1.2297643691595443,-0.9729707542225563,0
-1.004918515077062,0.8593882010385645,1
-0.5055720204706138,-0.3712676530429684,1
-0.7200059100263443,1.6726597553533897,1
1.216876858148412,-0.5192058397345815,0
0.985898943374806,-1.4715926182788877,0
0.9613233672346698,-1.3542666325925956,0
-1.6916538730366357,0.9693636532534738,1
1.7667658501010535,-1.8342646990209432,0
-0.37902500549287177,1.824067534122289,1
-1.5992302052311276,1.6187025450089414,1
